image,xmin,ymin,xmax,ymax,label,tweek_sign
ch1_20170721_224540_057_s93.jpg,45,0,70,162,1,5
ch1_20170721_221038_676_s59.jpg,905,0,923,162,1,5
ch1_20170721_223539_659_s14.jpg,500,0,518,162,1,4
ch1_20180621_224109_279_s41.jpg,650,0,678,162,1,4
ch1_20180621_224109_279_s146.jpg,503,0,525,162,1,4
ch1_20170707_232136_161_s42.jpg,494,0,522,162,1,4
ch1_20170707_232136_161_s42.jpg,586,0,609,162,1,4
ch1_20170721_224540_057_s93.jpg,45,0,71,162,1,6
ch1_20170721_224540_057_s93.jpg,70,0,89,162,1,5
ch1_20180607_195716_031_s135.jpg,775,0,790,162,1,4
ch1_20180621_223108_861_s113.jpg,268,0,298,162,1,4
ch1_20150921_191512_109_s89.jpg,665,0,692,162,1,4
ch1_20180621_224609_481_s29.jpg,722,0,750,162,1,4
ch1_20180621_224609_481_s29.jpg,206,0,227,162,1,4
ch1_20180621_221608_239_s96.jpg,147,0,165,162,1,5
ch1_20180621_221108_035_s98.jpg,628,0,665,162,1,6
ch1_20180621_221608_239_s96.jpg,147,0,166,162,1,4
ch1_20180621_224609_481_s29.jpg,717,0,758,162,1,4
ch1_20170707_235137_441_s56.jpg,1009,0,1040,162,1,4
ch1_20180621_222108_441_s39.jpg,948,0,977,162,1,4
ch1_20170707_230635_533_s19.jpg,1125,0,1150,162,1,4
ch1_20170721_215037_895_s17.jpg,412,0,437,162,1,4
ch1_20180621_221108_035_s98.jpg,630,0,659,162,1,9
ch1_20170707_235137_441_s56.jpg,831,0,874,162,1,4
ch1_20170707_235137_441_s56.jpg,903,0,941,162,1,4
ch1_20170707_235137_441_s56.jpg,1008,0,1040,162,1,5
ch1_20180621_224109_279_s102.jpg,730,0,757,162,1,8
ch1_20180621_221108_035_s98.jpg,630,0,665,162,1,4
ch1_20180621_221108_035_s98.jpg,631,0,657,162,1,9
ch1_20160821_193512_001_s91.jpg,478,0,508,162,1,4
ch1_20160821_192511_538_s127.jpg,585,0,622,162,1,4
ch1_20160821_193512_001_s91.jpg,477,0,502,162,1,5
ch1_20180621_221108_035_s98.jpg,631,0,662,162,1,6
ch1_20170721_215037_895_s80.jpg,402,0,423,162,1,4
ch1_20180621_224609_481_s29.jpg,723,0,755,162,1,4
ch1_20170721_215037_895_s80.jpg,405,0,417,162,1,4
ch1_20170707_235637_636_s67.jpg,524,0,560,162,1,4
ch1_20180621_225109_686_s87.jpg,1331,0,1360,162,1,5
